unit_type,unit_id,unit_name,basin,sub_basin,area_sqkm,state,district,forecast_issue_date,cycle_utc,forecast_issue_time_utc,from_hour,to_hour,interval_label,valid_start_utc,valid_end_utc,valid_date,rain_gfs_mm,bias_factor,rain_gfs_bc_mm,rain_icon_mm,imd_observed_mm,observed_status,error_gfs_raw_mm,abs_error_gfs_raw_mm,pct_error_gfs_raw,updated_at_utc
district,Uttar Pradesh||Moradabad,Moradabad,,,,Uttar Pradesh,Moradabad,20260906,12,2026-09-06 12:00:00,6,9,6-9 h,2026-09-06 18:00:00,2026-09-06 21:00:00,20260906,0.0000,0.3000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Uttar Pradesh||Moradabad,Moradabad,,,,Uttar Pradesh,Moradabad,20260906,12,2026-09-06 12:00:00,9,12,9-12 h,2026-09-06 21:00:00,2026-09-07 00:00:00,20260907,2.6875,0.3000,0.8063,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Uttar Pradesh||Moradabad,Moradabad,,,,Uttar Pradesh,Moradabad,20260906,12,2026-09-06 12:00:00,12,15,12-15 h,2026-09-07 00:00:00,2026-09-07 03:00:00,20260907,1.6042,0.3000,0.4813,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Uttar Pradesh||Moradabad,Moradabad,,,,Uttar Pradesh,Moradabad,20260906,12,2026-09-06 12:00:00,15,18,15-18 h,2026-09-07 03:00:00,2026-09-07 06:00:00,20260907,19.1250,0.3000,5.7375,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Uttar Pradesh||Moradabad,Moradabad,,,,Uttar Pradesh,Moradabad,20260906,12,2026-09-06 12:00:00,18,21,18-21 h,2026-09-07 06:00:00,2026-09-07 09:00:00,20260907,0.0000,0.3000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Uttar Pradesh||Moradabad,Moradabad,,,,Uttar Pradesh,Moradabad,20260906,12,2026-09-06 12:00:00,21,24,21-24 h,2026-09-07 09:00:00,2026-09-07 12:00:00,20260907,0.3125,0.3000,0.0938,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Uttar Pradesh||Moradabad,Moradabad,,,,Uttar Pradesh,Moradabad,20260906,12,2026-09-06 12:00:00,24,27,24-27 h,2026-09-07 12:00:00,2026-09-07 15:00:00,20260907,0.0000,0.3000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Uttar Pradesh||Moradabad,Moradabad,,,,Uttar Pradesh,Moradabad,20260906,12,2026-09-06 12:00:00,27,30,27-30 h,2026-09-07 15:00:00,2026-09-07 18:00:00,20260907,0.0000,0.3000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Uttar Pradesh||Moradabad,Moradabad,,,,Uttar Pradesh,Moradabad,20260906,12,2026-09-06 12:00:00,30,33,30-33 h,2026-09-07 18:00:00,2026-09-07 21:00:00,20260907,0.0000,0.3000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Uttar Pradesh||Moradabad,Moradabad,,,,Uttar Pradesh,Moradabad,20260906,12,2026-09-06 12:00:00,33,36,33-36 h,2026-09-07 21:00:00,2026-09-08 00:00:00,20260908,0.0000,0.3000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Uttar Pradesh||Moradabad,Moradabad,,,,Uttar Pradesh,Moradabad,20260906,12,2026-09-06 12:00:00,36,39,36-39 h,2026-09-08 00:00:00,2026-09-08 03:00:00,20260908,0.0000,0.3000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Uttar Pradesh||Moradabad,Moradabad,,,,Uttar Pradesh,Moradabad,20260906,12,2026-09-06 12:00:00,39,42,39-42 h,2026-09-08 03:00:00,2026-09-08 06:00:00,20260908,0.0000,0.3000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Uttar Pradesh||Moradabad,Moradabad,,,,Uttar Pradesh,Moradabad,20260906,12,2026-09-06 12:00:00,42,45,42-45 h,2026-09-08 06:00:00,2026-09-08 09:00:00,20260908,0.0000,0.3000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Uttar Pradesh||Moradabad,Moradabad,,,,Uttar Pradesh,Moradabad,20260906,12,2026-09-06 12:00:00,45,48,45-48 h,2026-09-08 09:00:00,2026-09-08 12:00:00,20260908,0.0208,0.3000,0.0062,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Gujarat||Morbi,Morbi,,,,Gujarat,Morbi,20260906,12,2026-09-06 12:00:00,0,3,0-3 h,2026-09-06 12:00:00,2026-09-06 15:00:00,20260906,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Gujarat||Morbi,Morbi,,,,Gujarat,Morbi,20260906,12,2026-09-06 12:00:00,3,6,3-6 h,2026-09-06 15:00:00,2026-09-06 18:00:00,20260906,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Gujarat||Morbi,Morbi,,,,Gujarat,Morbi,20260906,12,2026-09-06 12:00:00,6,9,6-9 h,2026-09-06 18:00:00,2026-09-06 21:00:00,20260906,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Gujarat||Morbi,Morbi,,,,Gujarat,Morbi,20260906,12,2026-09-06 12:00:00,9,12,9-12 h,2026-09-06 21:00:00,2026-09-07 00:00:00,20260907,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Gujarat||Morbi,Morbi,,,,Gujarat,Morbi,20260906,12,2026-09-06 12:00:00,12,15,12-15 h,2026-09-07 00:00:00,2026-09-07 03:00:00,20260907,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Gujarat||Morbi,Morbi,,,,Gujarat,Morbi,20260906,12,2026-09-06 12:00:00,15,18,15-18 h,2026-09-07 03:00:00,2026-09-07 06:00:00,20260907,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Gujarat||Morbi,Morbi,,,,Gujarat,Morbi,20260906,12,2026-09-06 12:00:00,18,21,18-21 h,2026-09-07 06:00:00,2026-09-07 09:00:00,20260907,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Gujarat||Morbi,Morbi,,,,Gujarat,Morbi,20260906,12,2026-09-06 12:00:00,21,24,21-24 h,2026-09-07 09:00:00,2026-09-07 12:00:00,20260907,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Gujarat||Morbi,Morbi,,,,Gujarat,Morbi,20260906,12,2026-09-06 12:00:00,24,27,24-27 h,2026-09-07 12:00:00,2026-09-07 15:00:00,20260907,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Gujarat||Morbi,Morbi,,,,Gujarat,Morbi,20260906,12,2026-09-06 12:00:00,27,30,27-30 h,2026-09-07 15:00:00,2026-09-07 18:00:00,20260907,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Gujarat||Morbi,Morbi,,,,Gujarat,Morbi,20260906,12,2026-09-06 12:00:00,30,33,30-33 h,2026-09-07 18:00:00,2026-09-07 21:00:00,20260907,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Gujarat||Morbi,Morbi,,,,Gujarat,Morbi,20260906,12,2026-09-06 12:00:00,33,36,33-36 h,2026-09-07 21:00:00,2026-09-08 00:00:00,20260908,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Gujarat||Morbi,Morbi,,,,Gujarat,Morbi,20260906,12,2026-09-06 12:00:00,36,39,36-39 h,2026-09-08 00:00:00,2026-09-08 03:00:00,20260908,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Gujarat||Morbi,Morbi,,,,Gujarat,Morbi,20260906,12,2026-09-06 12:00:00,39,42,39-42 h,2026-09-08 03:00:00,2026-09-08 06:00:00,20260908,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Gujarat||Morbi,Morbi,,,,Gujarat,Morbi,20260906,12,2026-09-06 12:00:00,42,45,42-45 h,2026-09-08 06:00:00,2026-09-08 09:00:00,20260908,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Gujarat||Morbi,Morbi,,,,Gujarat,Morbi,20260906,12,2026-09-06 12:00:00,45,48,45-48 h,2026-09-08 09:00:00,2026-09-08 12:00:00,20260908,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Madhya Pradesh||Morena,Morena,,,,Madhya Pradesh,Morena,20260906,12,2026-09-06 12:00:00,0,3,0-3 h,2026-09-06 12:00:00,2026-09-06 15:00:00,20260906,0.5982,1.9987,1.1957,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Madhya Pradesh||Morena,Morena,,,,Madhya Pradesh,Morena,20260906,12,2026-09-06 12:00:00,3,6,3-6 h,2026-09-06 15:00:00,2026-09-06 18:00:00,20260906,0.5268,1.9987,1.0529,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Madhya Pradesh||Morena,Morena,,,,Madhya Pradesh,Morena,20260906,12,2026-09-06 12:00:00,6,9,6-9 h,2026-09-06 18:00:00,2026-09-06 21:00:00,20260906,0.0000,1.9987,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Madhya Pradesh||Morena,Morena,,,,Madhya Pradesh,Morena,20260906,12,2026-09-06 12:00:00,9,12,9-12 h,2026-09-06 21:00:00,2026-09-07 00:00:00,20260907,0.0000,1.9987,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Madhya Pradesh||Morena,Morena,,,,Madhya Pradesh,Morena,20260906,12,2026-09-06 12:00:00,12,15,12-15 h,2026-09-07 00:00:00,2026-09-07 03:00:00,20260907,0.0000,1.9987,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Madhya Pradesh||Morena,Morena,,,,Madhya Pradesh,Morena,20260906,12,2026-09-06 12:00:00,15,18,15-18 h,2026-09-07 03:00:00,2026-09-07 06:00:00,20260907,0.0268,1.9987,0.0535,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Madhya Pradesh||Morena,Morena,,,,Madhya Pradesh,Morena,20260906,12,2026-09-06 12:00:00,18,21,18-21 h,2026-09-07 06:00:00,2026-09-07 09:00:00,20260907,0.1696,1.9987,0.3391,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Madhya Pradesh||Morena,Morena,,,,Madhya Pradesh,Morena,20260906,12,2026-09-06 12:00:00,21,24,21-24 h,2026-09-07 09:00:00,2026-09-07 12:00:00,20260907,0.0893,1.9987,0.1785,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Madhya Pradesh||Morena,Morena,,,,Madhya Pradesh,Morena,20260906,12,2026-09-06 12:00:00,24,27,24-27 h,2026-09-07 12:00:00,2026-09-07 15:00:00,20260907,0.0000,1.9987,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Madhya Pradesh||Morena,Morena,,,,Madhya Pradesh,Morena,20260906,12,2026-09-06 12:00:00,27,30,27-30 h,2026-09-07 15:00:00,2026-09-07 18:00:00,20260907,0.0089,1.9987,0.0178,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Madhya Pradesh||Morena,Morena,,,,Madhya Pradesh,Morena,20260906,12,2026-09-06 12:00:00,30,33,30-33 h,2026-09-07 18:00:00,2026-09-07 21:00:00,20260907,0.0625,1.9987,0.1249,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Madhya Pradesh||Morena,Morena,,,,Madhya Pradesh,Morena,20260906,12,2026-09-06 12:00:00,33,36,33-36 h,2026-09-07 21:00:00,2026-09-08 00:00:00,20260908,0.0000,1.9987,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Madhya Pradesh||Morena,Morena,,,,Madhya Pradesh,Morena,20260906,12,2026-09-06 12:00:00,36,39,36-39 h,2026-09-08 00:00:00,2026-09-08 03:00:00,20260908,0.0000,1.9987,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Madhya Pradesh||Morena,Morena,,,,Madhya Pradesh,Morena,20260906,12,2026-09-06 12:00:00,39,42,39-42 h,2026-09-08 03:00:00,2026-09-08 06:00:00,20260908,0.0000,1.9987,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Madhya Pradesh||Morena,Morena,,,,Madhya Pradesh,Morena,20260906,12,2026-09-06 12:00:00,42,45,42-45 h,2026-09-08 06:00:00,2026-09-08 09:00:00,20260908,0.0000,1.9987,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Madhya Pradesh||Morena,Morena,,,,Madhya Pradesh,Morena,20260906,12,2026-09-06 12:00:00,45,48,45-48 h,2026-09-08 09:00:00,2026-09-08 12:00:00,20260908,0.0000,1.9987,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Telangana||Mulugu,Mulugu,,,,Telangana,Mulugu,20260906,12,2026-09-06 12:00:00,0,3,0-3 h,2026-09-06 12:00:00,2026-09-06 15:00:00,20260906,0.2188,2.3564,0.5155,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Telangana||Mulugu,Mulugu,,,,Telangana,Mulugu,20260906,12,2026-09-06 12:00:00,3,6,3-6 h,2026-09-06 15:00:00,2026-09-06 18:00:00,20260906,0.0000,2.3564,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Telangana||Mulugu,Mulugu,,,,Telangana,Mulugu,20260906,12,2026-09-06 12:00:00,6,9,6-9 h,2026-09-06 18:00:00,2026-09-06 21:00:00,20260906,0.0000,2.3564,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Telangana||Mulugu,Mulugu,,,,Telangana,Mulugu,20260906,12,2026-09-06 12:00:00,9,12,9-12 h,2026-09-06 21:00:00,2026-09-07 00:00:00,20260907,0.0000,2.3564,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Telangana||Mulugu,Mulugu,,,,Telangana,Mulugu,20260906,12,2026-09-06 12:00:00,12,15,12-15 h,2026-09-07 00:00:00,2026-09-07 03:00:00,20260907,0.0000,2.3564,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Telangana||Mulugu,Mulugu,,,,Telangana,Mulugu,20260906,12,2026-09-06 12:00:00,15,18,15-18 h,2026-09-07 03:00:00,2026-09-07 06:00:00,20260907,0.5729,2.3564,1.3500,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Telangana||Mulugu,Mulugu,,,,Telangana,Mulugu,20260906,12,2026-09-06 12:00:00,18,21,18-21 h,2026-09-07 06:00:00,2026-09-07 09:00:00,20260907,0.3021,2.3564,0.7118,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Telangana||Mulugu,Mulugu,,,,Telangana,Mulugu,20260906,12,2026-09-06 12:00:00,21,24,21-24 h,2026-09-07 09:00:00,2026-09-07 12:00:00,20260907,1.1667,2.3564,2.7492,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Telangana||Mulugu,Mulugu,,,,Telangana,Mulugu,20260906,12,2026-09-06 12:00:00,24,27,24-27 h,2026-09-07 12:00:00,2026-09-07 15:00:00,20260907,0.0000,2.3564,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Telangana||Mulugu,Mulugu,,,,Telangana,Mulugu,20260906,12,2026-09-06 12:00:00,27,30,27-30 h,2026-09-07 15:00:00,2026-09-07 18:00:00,20260907,0.0000,2.3564,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Telangana||Mulugu,Mulugu,,,,Telangana,Mulugu,20260906,12,2026-09-06 12:00:00,30,33,30-33 h,2026-09-07 18:00:00,2026-09-07 21:00:00,20260907,0.0000,2.3564,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Telangana||Mulugu,Mulugu,,,,Telangana,Mulugu,20260906,12,2026-09-06 12:00:00,33,36,33-36 h,2026-09-07 21:00:00,2026-09-08 00:00:00,20260908,0.5312,2.3564,1.2519,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Telangana||Mulugu,Mulugu,,,,Telangana,Mulugu,20260906,12,2026-09-06 12:00:00,36,39,36-39 h,2026-09-08 00:00:00,2026-09-08 03:00:00,20260908,0.0000,2.3564,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Telangana||Mulugu,Mulugu,,,,Telangana,Mulugu,20260906,12,2026-09-06 12:00:00,39,42,39-42 h,2026-09-08 03:00:00,2026-09-08 06:00:00,20260908,0.0000,2.3564,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Telangana||Mulugu,Mulugu,,,,Telangana,Mulugu,20260906,12,2026-09-06 12:00:00,42,45,42-45 h,2026-09-08 06:00:00,2026-09-08 09:00:00,20260908,0.0833,2.3564,0.1964,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Telangana||Mulugu,Mulugu,,,,Telangana,Mulugu,20260906,12,2026-09-06 12:00:00,45,48,45-48 h,2026-09-08 09:00:00,2026-09-08 12:00:00,20260908,0.4688,2.3564,1.1046,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Maharashtra||Mumbai City,Mumbai City,,,,Maharashtra,Mumbai City,20260906,12,2026-09-06 12:00:00,0,3,0-3 h,2026-09-06 12:00:00,2026-09-06 15:00:00,20260906,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Maharashtra||Mumbai City,Mumbai City,,,,Maharashtra,Mumbai City,20260906,12,2026-09-06 12:00:00,3,6,3-6 h,2026-09-06 15:00:00,2026-09-06 18:00:00,20260906,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Maharashtra||Mumbai City,Mumbai City,,,,Maharashtra,Mumbai City,20260906,12,2026-09-06 12:00:00,6,9,6-9 h,2026-09-06 18:00:00,2026-09-06 21:00:00,20260906,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Maharashtra||Mumbai City,Mumbai City,,,,Maharashtra,Mumbai City,20260906,12,2026-09-06 12:00:00,9,12,9-12 h,2026-09-06 21:00:00,2026-09-07 00:00:00,20260907,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Maharashtra||Mumbai City,Mumbai City,,,,Maharashtra,Mumbai City,20260906,12,2026-09-06 12:00:00,12,15,12-15 h,2026-09-07 00:00:00,2026-09-07 03:00:00,20260907,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Maharashtra||Mumbai City,Mumbai City,,,,Maharashtra,Mumbai City,20260906,12,2026-09-06 12:00:00,15,18,15-18 h,2026-09-07 03:00:00,2026-09-07 06:00:00,20260907,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Maharashtra||Mumbai City,Mumbai City,,,,Maharashtra,Mumbai City,20260906,12,2026-09-06 12:00:00,18,21,18-21 h,2026-09-07 06:00:00,2026-09-07 09:00:00,20260907,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Maharashtra||Mumbai City,Mumbai City,,,,Maharashtra,Mumbai City,20260906,12,2026-09-06 12:00:00,21,24,21-24 h,2026-09-07 09:00:00,2026-09-07 12:00:00,20260907,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Maharashtra||Mumbai City,Mumbai City,,,,Maharashtra,Mumbai City,20260906,12,2026-09-06 12:00:00,24,27,24-27 h,2026-09-07 12:00:00,2026-09-07 15:00:00,20260907,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Maharashtra||Mumbai City,Mumbai City,,,,Maharashtra,Mumbai City,20260906,12,2026-09-06 12:00:00,27,30,27-30 h,2026-09-07 15:00:00,2026-09-07 18:00:00,20260907,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Maharashtra||Mumbai City,Mumbai City,,,,Maharashtra,Mumbai City,20260906,12,2026-09-06 12:00:00,30,33,30-33 h,2026-09-07 18:00:00,2026-09-07 21:00:00,20260907,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Maharashtra||Mumbai City,Mumbai City,,,,Maharashtra,Mumbai City,20260906,12,2026-09-06 12:00:00,33,36,33-36 h,2026-09-07 21:00:00,2026-09-08 00:00:00,20260908,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Maharashtra||Mumbai City,Mumbai City,,,,Maharashtra,Mumbai City,20260906,12,2026-09-06 12:00:00,36,39,36-39 h,2026-09-08 00:00:00,2026-09-08 03:00:00,20260908,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Maharashtra||Mumbai City,Mumbai City,,,,Maharashtra,Mumbai City,20260906,12,2026-09-06 12:00:00,39,42,39-42 h,2026-09-08 03:00:00,2026-09-08 06:00:00,20260908,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Maharashtra||Mumbai City,Mumbai City,,,,Maharashtra,Mumbai City,20260906,12,2026-09-06 12:00:00,42,45,42-45 h,2026-09-08 06:00:00,2026-09-08 09:00:00,20260908,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Maharashtra||Mumbai City,Mumbai City,,,,Maharashtra,Mumbai City,20260906,12,2026-09-06 12:00:00,45,48,45-48 h,2026-09-08 09:00:00,2026-09-08 12:00:00,20260908,0.0000,1.0000,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Chhattisgarh||Mungeli,Mungeli,,,,Chhattisgarh,Mungeli,20260906,12,2026-09-06 12:00:00,0,3,0-3 h,2026-09-06 12:00:00,2026-09-06 15:00:00,20260906,0.3125,0.9723,0.3038,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Chhattisgarh||Mungeli,Mungeli,,,,Chhattisgarh,Mungeli,20260906,12,2026-09-06 12:00:00,3,6,3-6 h,2026-09-06 15:00:00,2026-09-06 18:00:00,20260906,0.0000,0.9723,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Chhattisgarh||Mungeli,Mungeli,,,,Chhattisgarh,Mungeli,20260906,12,2026-09-06 12:00:00,6,9,6-9 h,2026-09-06 18:00:00,2026-09-06 21:00:00,20260906,0.0000,0.9723,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Chhattisgarh||Mungeli,Mungeli,,,,Chhattisgarh,Mungeli,20260906,12,2026-09-06 12:00:00,9,12,9-12 h,2026-09-06 21:00:00,2026-09-07 00:00:00,20260907,0.0000,0.9723,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Chhattisgarh||Mungeli,Mungeli,,,,Chhattisgarh,Mungeli,20260906,12,2026-09-06 12:00:00,12,15,12-15 h,2026-09-07 00:00:00,2026-09-07 03:00:00,20260907,0.0000,0.9723,0.0000,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Chhattisgarh||Mungeli,Mungeli,,,,Chhattisgarh,Mungeli,20260906,12,2026-09-06 12:00:00,15,18,15-18 h,2026-09-07 03:00:00,2026-09-07 06:00:00,20260907,0.1667,0.9723,0.1621,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Chhattisgarh||Mungeli,Mungeli,,,,Chhattisgarh,Mungeli,20260906,12,2026-09-06 12:00:00,18,21,18-21 h,2026-09-07 06:00:00,2026-09-07 09:00:00,20260907,1.0417,0.9723,1.0128,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Chhattisgarh||Mungeli,Mungeli,,,,Chhattisgarh,Mungeli,20260906,12,2026-09-06 12:00:00,21,24,21-24 h,2026-09-07 09:00:00,2026-09-07 12:00:00,20260907,2.3125,0.9723,2.2485,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Chhattisgarh||Mungeli,Mungeli,,,,Chhattisgarh,Mungeli,20260906,12,2026-09-06 12:00:00,24,27,24-27 h,2026-09-07 12:00:00,2026-09-07 15:00:00,20260907,0.7917,0.9723,0.7697,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
district,Chhattisgarh||Mungeli,Mungeli,,,,Chhattisgarh,Mungeli,20260906,12,2026-09-06 12:00:00,27,30,27-30 h,2026-09-07 15:00:00,2026-09-07 18:00:00,20260907,0.0208,0.9723,0.0203,0.0000,,SUBDAILY_IMD_UNAVAILABLE,,,,2026-09-06 17:54:48
