state,district,from_hour,to_hour,interval_label,rain_gfs_mm,bias_factor,rain_gfs_bc_mm,rain_icon_mm,alert_gfs_bc,alert_icon,date,cycle_utc
Uttar Pradesh,Balrampur,0,3,0-3 h,1.0,0.7980483224446371,0.7980483224446371,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Banda,0,3,0-3 h,0.0416666679084301,2.693522270654662,0.11223009795532837,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Bara Banki,0,3,0-3 h,0.010416666977107525,1.6295826990627287,0.016974820287792475,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Bareilly,0,3,0-3 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Basti,0,3,0-3 h,0.4375,0.6714782454032915,0.29377173236394005,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Bijnor,0,3,0-3 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Bulandshahr,0,3,0-3 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Chandauli,0,3,0-3 h,0.03125,0.5350523604755286,0.01672038626486027,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Chitrakoot,0,3,0-3 h,0.08749999850988388,1.0459449236523533,0.09152017926100152,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Deoria,0,3,0-3 h,0.0,1.1081086886937992,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Etah,0,3,0-3 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Etawah,0,3,0-3 h,0.03125,1.0,0.03125,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Faizabad,0,3,0-3 h,0.0416666679084301,1.6180345169697403,0.06741810688295527,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Farrukhabad,0,3,0-3 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Fatehpur,0,3,0-3 h,0.0,0.7249000242878294,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Firozabad,0,3,0-3 h,0.03125,3.0,0.09375,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Gautam Buddha Nagar,0,3,0-3 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Ghaziabad,0,3,0-3 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Ghazipur,0,3,0-3 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Gonda,0,3,0-3 h,0.5625,3.0,1.6875,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Gorakhpur,0,3,0-3 h,0.078125,0.3,0.0234375,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Hamirpur,0,3,0-3 h,0.0982142835855484,3.0,0.2946428507566452,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Hardoi,0,3,0-3 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Hathras,0,3,0-3 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Jalaun,0,3,0-3 h,0.8541666865348816,2.0942826777517163,1.7888664955225826,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Jaunpur,0,3,0-3 h,0.0,0.42671653893345907,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Jhansi,0,3,0-3 h,0.125,3.0,0.375,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Jyotiba Phule Nagar,0,3,0-3 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Kannauj,0,3,0-3 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Kanpur,0,3,0-3 h,0.0,1.8561455088916499,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Kanpur Dehat,0,3,0-3 h,0.0,2.890279065709904,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Kaushambi,0,3,0-3 h,0.0,0.7517434813278979,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Kushinagar,0,3,0-3 h,0.1458333283662796,0.3,0.043749998509883876,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Lakhimpur Kheri,0,3,0-3 h,0.4943181872367859,1.045162029323813,0.5166425997040678,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Lalitpur,0,3,0-3 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Lucknow,0,3,0-3 h,0.328125,1.500686121310337,0.49241263355495435,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Maharajganj,0,3,0-3 h,1.3541666269302368,0.31486873158973583,0.42638472818267464,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Mahoba,0,3,0-3 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Mainpuri,0,3,0-3 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Mathura,0,3,0-3 h,0.012500000186264515,1.0,0.012500000186264515,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Mau,0,3,0-3 h,0.0,1.013643768164468,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Meerut,0,3,0-3 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Mirzapur,0,3,0-3 h,1.3333333730697632,0.3,0.40000001192092893,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Moradabad,0,3,0-3 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Muzaffarnagar,0,3,0-3 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Pilibhit,0,3,0-3 h,0.5416666865348816,2.6485019373250336,1.4346052686720656,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Pratapgarh,0,3,0-3 h,0.03125,0.43338804284209376,0.01354337633881543,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Rae Bareli,0,3,0-3 h,0.0390625,1.1520276498624853,0.04500108007275333,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Rampur,0,3,0-3 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Saharanpur,0,3,0-3 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Sant Kabir Nagar,0,3,0-3 h,0.375,0.3,0.11249999999999999,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Sant Ravi Das Nagar,0,3,0-3 h,0.0625,0.3020546163924753,0.018878413524529705,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Shahjahanpur,0,3,0-3 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Shravasti,0,3,0-3 h,0.5,2.4306626143228347,1.2153313071614174,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Siddharth Nagar,0,3,0-3 h,1.28125,0.5022706843203778,0.643534314285484,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Sitapur,0,3,0-3 h,0.1111111119389534,2.636973706006461,0.2929970806281607,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Sonbhadra,0,3,0-3 h,0.8203125,0.3490736737214139,0.28634949797459736,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Sultanpur,0,3,0-3 h,0.0833333358168602,0.7070290196283948,0.058919086724958464,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Unnao,0,3,0-3 h,0.0,2.473505284687469,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttar Pradesh,Varanasi,0,3,0-3 h,0.0,0.7047293052166318,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttaranchal,Almora,0,3,0-3 h,0.140625,1.3974108146308175,0.1965108958074587,0.0,NO ALERT,NO ALERT,20260716,18
Uttaranchal,Bageshwar,0,3,0-3 h,0.7875000238418579,1.2133416333629254,0.9555065652016226,0.0,NO ALERT,NO ALERT,20260716,18
Uttaranchal,Chamoli,0,3,0-3 h,0.359375,1.0064897366128136,0.3617072490952299,0.0,NO ALERT,NO ALERT,20260716,18
Uttaranchal,Champawat,0,3,0-3 h,0.375,0.8726139824056275,0.3272302434021103,0.0,NO ALERT,NO ALERT,20260716,18
Uttaranchal,Dehra Dun,0,3,0-3 h,0.03125,3.0,0.09375,0.0,NO ALERT,NO ALERT,20260716,18
Uttaranchal,Haridwar,0,3,0-3 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Uttaranchal,Naini Tal,0,3,0-3 h,0.0625,3.0,0.1875,0.0,NO ALERT,NO ALERT,20260716,18
Uttaranchal,Pauri Garhwal,0,3,0-3 h,0.0347222238779068,3.0,0.1041666716337204,0.0,NO ALERT,NO ALERT,20260716,18
Uttaranchal,Pithoragarh,0,3,0-3 h,0.7386363744735718,1.5029528188653094,1.110135621131507,0.0,NO ALERT,NO ALERT,20260716,18
Uttaranchal,Rudra Prayag,0,3,0-3 h,0.3125,0.8505447151198834,0.26579522347496354,0.0,NO ALERT,NO ALERT,20260716,18
Uttaranchal,Tehri Garhwal,0,3,0-3 h,0.0729166641831398,3.0,0.2187499925494194,0.0,NO ALERT,NO ALERT,20260716,18
Uttaranchal,Udham Singh Nagar,0,3,0-3 h,0.375,3.0,1.125,0.0,NO ALERT,NO ALERT,20260716,18
Uttaranchal,Uttarkashi,0,3,0-3 h,0.140625,1.24285435257476,0.17477639333082562,0.0,NO ALERT,NO ALERT,20260716,18
West Bengal,Bankura,0,3,0-3 h,2.0852272510528564,0.3605544409916649,0.7518379458439487,0.0,NO ALERT,NO ALERT,20260716,18
West Bengal,Barddhaman,0,3,0-3 h,1.357954502105713,0.35406282525275035,0.48080120758024064,0.0,NO ALERT,NO ALERT,20260716,18
West Bengal,Birbhum,0,3,0-3 h,3.375,0.35748863670331354,1.2065241488736833,0.0,NO ALERT,NO ALERT,20260716,18
West Bengal,Dakshin Dinajpur,0,3,0-3 h,0.1458333283662796,0.6718169485110729,0.09797330165424725,0.0,NO ALERT,NO ALERT,20260716,18
West Bengal,Darjiling,0,3,0-3 h,1.5750000476837158,0.7153721447178625,1.1267111620422354,0.0,NO ALERT,NO ALERT,20260716,18
West Bengal,East Midnapore,0,3,0-3 h,1.125,0.5202757773914475,0.5853102495653784,0.0,NO ALERT,NO ALERT,20260716,18
West Bengal,Haora,0,3,0-3 h,0.84375,0.6691769612804727,0.5646180610803988,0.0,NO ALERT,NO ALERT,20260716,18
West Bengal,Hugli,0,3,0-3 h,0.0,0.5306503094417248,0.0,0.0,NO ALERT,NO ALERT,20260716,18
West Bengal,Jalpaiguri,0,3,0-3 h,3.7291667461395264,0.5007446585251445,1.8673603288789613,0.0,NO ALERT,NO ALERT,20260716,18
West Bengal,Kochbihar,0,3,0-3 h,1.609375,0.578912372430161,0.9316870993797904,0.0,NO ALERT,NO ALERT,20260716,18
West Bengal,Kolkata,0,3,0-3 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
West Bengal,Maldah,0,3,0-3 h,2.487499952316284,0.32511658352265876,0.8087274860098469,0.0,NO ALERT,NO ALERT,20260716,18
West Bengal,Murshidabad,0,3,0-3 h,4.0625,0.3,1.21875,0.0,NO ALERT,NO ALERT,20260716,18
West Bengal,Nadia,0,3,0-3 h,0.3541666567325592,0.5331405727737158,0.18882061422774862,0.0,NO ALERT,NO ALERT,20260716,18
West Bengal,North 24 Parganas,0,3,0-3 h,0.4375,1.068375140536661,0.4674141239847892,0.0,NO ALERT,NO ALERT,20260716,18
West Bengal,Puruliya,0,3,0-3 h,3.819444417953491,0.31246880252507225,1.193457223588999,0.0,NO ALERT,NO ALERT,20260716,18
West Bengal,South 24 Parganas,0,3,0-3 h,0.6171875,1.1343429425852831,0.7001022848768544,0.0,NO ALERT,NO ALERT,20260716,18
West Bengal,Uttar Dinajpur,0,3,0-3 h,0.36250001192092896,0.36489513388034583,0.13227449038151434,0.0,NO ALERT,NO ALERT,20260716,18
West Bengal,West Midnapore,0,3,0-3 h,0.5625,0.3,0.16874999999999998,0.0,NO ALERT,NO ALERT,20260716,18
Arunachal Pradesh,Papum Pare,3,6,3-6 h,0.75,0.7594230729674291,0.5695673047255718,0.0,NO ALERT,NO ALERT,20260716,18
Arunachal Pradesh,Tawang,3,6,3-6 h,0.32499998807907104,1.32225498738763,0.429732855138472,0.0,NO ALERT,NO ALERT,20260716,18
Arunachal Pradesh,Tirap,3,6,3-6 h,2.65625,0.40697284179201965,1.0810216110100521,0.0,NO ALERT,NO ALERT,20260716,18
Arunachal Pradesh,Upper Dibang Valley,3,6,3-6 h,0.9375,0.7494897049996122,0.7026465984371364,0.0,NO ALERT,NO ALERT,20260716,18
Arunachal Pradesh,Upper Siang,3,6,3-6 h,1.8333333730697632,0.5131655703113528,0.9408035659621812,0.0,NO ALERT,NO ALERT,20260716,18
Arunachal Pradesh,Upper Subansiri,3,6,3-6 h,3.171875,0.33670396297231725,1.0679828825528188,0.0,NO ALERT,NO ALERT,20260716,18
Arunachal Pradesh,West Kameng,3,6,3-6 h,4.329545497894287,0.3,1.2988636493682861,0.0,NO ALERT,NO ALERT,20260716,18
Arunachal Pradesh,West Siang,3,6,3-6 h,2.0397727489471436,0.47475405669180176,0.9683903872920445,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Barpeta,3,6,3-6 h,1.3645833730697632,0.48454683665841336,0.6612045567776212,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Bongaigaon,3,6,3-6 h,2.578125,0.3190110453823879,0.8224503513764688,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Cachar,3,6,3-6 h,0.4166666567325592,0.7321302566515874,0.3050542663317674,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Darrang,3,6,3-6 h,3.762500047683716,0.3,1.1287500143051148,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Dhemaji,3,6,3-6 h,4.828125,0.3,1.4484375,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Dhuburi,3,6,3-6 h,2.828125,0.39761725154430955,1.1245112895237503,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Dibrugarh,3,6,3-6 h,9.796875,0.3,2.9390625,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Goalpara,3,6,3-6 h,0.8958333134651184,0.8234490175383581,0.7376730618509837,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Golaghat,3,6,3-6 h,2.4749999046325684,0.47501576083289115,1.1756639627603724,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Hailakandi,3,6,3-6 h,0.0625,1.7422592572893385,0.10889120358058366,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Jorhat,3,6,3-6 h,3.2083332538604736,0.3,0.9624999761581421,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Kamrup,3,6,3-6 h,2.3541667461395264,0.5584189873880584,1.3146114105218747,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Karbi Anglong,3,6,3-6 h,0.5590277910232544,0.5872675136315335,0.32829886088515514,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Karimganj,3,6,3-6 h,0.1458333283662796,1.2006844650050188,0.17509981184936765,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Kokrajhar,3,6,3-6 h,3.34375,0.3067141247809705,1.02557535473637,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Lakhimpur,3,6,3-6 h,3.0208332538604736,0.47573023825312893,1.4371017235820178,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Marigaon,3,6,3-6 h,6.46875,0.3,1.9406249999999998,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Nagaon,3,6,3-6 h,3.46875,0.3,1.040625,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Nalbari,3,6,3-6 h,1.625,0.5904516768113033,0.9594839748183679,0.0,NO ALERT,NO ALERT,20260716,18
Assam,North Cachar Hills,3,6,3-6 h,0.0446428582072258,1.938634898785588,0.08654620290206454,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Sibsagar,3,6,3-6 h,4.229166507720947,0.3089373991089349,1.3065477012939268,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Sonitpur,3,6,3-6 h,4.599999904632568,0.3,1.3799999713897704,0.0,NO ALERT,NO ALERT,20260716,18
Assam,Tinsukia,3,6,3-6 h,8.100000381469727,0.3,2.430000114440918,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Araria,3,6,3-6 h,0.859375,0.4450802446729257,0.3824908352657955,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Aurangabad,3,6,3-6 h,0.0,2.5413258501198843,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Banka,3,6,3-6 h,1.5625,0.517970852239006,0.8093294566234468,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Begusarai,3,6,3-6 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Bhabua,3,6,3-6 h,0.15625,1.0320469917133606,0.1612573424552126,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Bhagalpur,3,6,3-6 h,0.9375,0.3390902487367632,0.3178971081907155,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Bhojpur,3,6,3-6 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Buxar,3,6,3-6 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Darbhanga,3,6,3-6 h,0.03125,3.0,0.09375,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Gaya,3,6,3-6 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Gopalganj,3,6,3-6 h,0.0,0.561346044093263,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Jamui,3,6,3-6 h,0.02083333395421505,0.7527415066066351,0.015682115188335004,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Jehanabad,3,6,3-6 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Katihar,3,6,3-6 h,2.375,0.3,0.7125,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Khagaria,3,6,3-6 h,0.0,2.434887809220223,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Kishanganj,3,6,3-6 h,1.40625,0.4648615163340706,0.6537115073447868,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Lakhisarai,3,6,3-6 h,0.0,1.7256225613511138,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Madhepura,3,6,3-6 h,0.109375,0.9799774687386192,0.10718503564328648,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Madhubani,3,6,3-6 h,0.20000000298023224,1.9891892530808517,0.3978378565444163,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Munger,3,6,3-6 h,0.0,2.4279049447464613,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Muzaffarpur,3,6,3-6 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Nalanda,3,6,3-6 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Nawada,3,6,3-6 h,0.03125,3.0,0.09375,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Pashchim Champaran,3,6,3-6 h,1.8984375,0.5652748860702737,1.0731390415240352,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Patna,3,6,3-6 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Purba Champaran,3,6,3-6 h,0.012500000186264515,0.5356933080215572,0.0066961664500501195,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Purnia,3,6,3-6 h,0.8333333134651184,0.30207740049644116,0.2517311610786289,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Rohtas,3,6,3-6 h,0.02500000037252903,2.094986660893765,0.052374667302787475,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Saharsa,3,6,3-6 h,0.0416666679084301,1.9922399231410979,0.08300999927143643,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Samastipur,3,6,3-6 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Saran,3,6,3-6 h,0.0,1.9347577076400002,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Sheikhpura,3,6,3-6 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Bihar,Sheohar,3,6,3-6 h,0.0,2.635760830013253,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Madhya Pradesh,Tikamgarh,3,6,3-6 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Madhya Pradesh,Ujjain,3,6,3-6 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Madhya Pradesh,Umaria,3,6,3-6 h,0.0,0.8586810773703623,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Madhya Pradesh,Vidisha,3,6,3-6 h,0.0,2.6335789047048577,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Madhya Pradesh,West Nimar,3,6,3-6 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Ahmednagar,3,6,3-6 h,0.014880952425301075,3.0,0.044642857275903225,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Akola,3,6,3-6 h,0.078125,3.0,0.234375,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Amravati,3,6,3-6 h,0.22265625,1.8935203450802451,0.4216041393342733,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Aurangabad,3,6,3-6 h,0.0,2.991302698073278,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Bhandara,3,6,3-6 h,2.5520832538604736,0.32846726033997276,0.838275794555073,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Bid,3,6,3-6 h,0.3958333432674408,0.6566840775176487,0.2599374538743061,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Buldana,3,6,3-6 h,0.048076923936605453,1.5213660056003564,0.0731425977309856,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Chandrapur,3,6,3-6 h,0.0357142873108387,1.4086953084226157,0.05031054897843583,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Dhule,3,6,3-6 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Garhchiroli,3,6,3-6 h,0.41874998807907104,1.030754728393186,0.43162853022709274,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Gondiya,3,6,3-6 h,3.96875,0.3470185909815112,1.3772300329578726,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Greater Bombay,3,6,3-6 h,0.8125,2.0657086990449347,1.6783883179740093,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Hingoli,3,6,3-6 h,1.5416666269302368,0.8013513226190503,1.2354165905281953,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Jalgaon,3,6,3-6 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Jalna,3,6,3-6 h,0.0,2.6075348408891705,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Kolhapur,3,6,3-6 h,0.1666666716337204,3.0,0.5000000149011612,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Latur,3,6,3-6 h,0.9375,1.0787279665172156,1.0113074686098895,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Nagpur,3,6,3-6 h,0.12083332985639572,0.7334187217654881,0.08862142632994534,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Nanded,3,6,3-6 h,2.75,0.8251975196723639,2.2692931790990007,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Nandurbar,3,6,3-6 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Nashik,3,6,3-6 h,0.021739130839705467,3.0,0.0652173925191164,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Osmanabad,3,6,3-6 h,0.11363636702299118,1.697036736559289,0.19284508944715056,0.0,NO ALERT,NO ALERT,20260716,18
Maharashtra,Parbhani,3,6,3-6 h,2.512500047683716,0.5305493092380162,1.3330051647590784,0.0,NO ALERT,NO ALERT,20260716,18
Madhya Pradesh,Balaghat,3,6,3-6 h,1.245192289352417,0.7872118207583515,0.9802300892953763,0.0,NO ALERT,NO ALERT,20260716,18
Madhya Pradesh,Barwani,3,6,3-6 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Madhya Pradesh,Betul,3,6,3-6 h,0.0,2.3215988776348264,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Madhya Pradesh,Bhind,3,6,3-6 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Madhya Pradesh,Bhopal,3,6,3-6 h,0.0625,3.0,0.1875,0.0,NO ALERT,NO ALERT,20260716,18
Madhya Pradesh,Burhanpur,3,6,3-6 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Madhya Pradesh,Chhatarpur,3,6,3-6 h,0.06730769574642181,3.0,0.20192308723926544,0.0,NO ALERT,NO ALERT,20260716,18
Madhya Pradesh,Chhindwara,3,6,3-6 h,0.13750000298023224,0.42042963894719226,0.0578090766082169,0.0,NO ALERT,NO ALERT,20260716,18
Madhya Pradesh,Damoh,3,6,3-6 h,0.012500000186264515,1.3620784497267933,0.017025980875291797,0.0,NO ALERT,NO ALERT,20260716,18
Rajasthan,Karauli,3,6,3-6 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Rajasthan,Kota,3,6,3-6 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Rajasthan,Nagaur,3,6,3-6 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Rajasthan,Pali,3,6,3-6 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Rajasthan,Rajsamand,3,6,3-6 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Rajasthan,Sawai Madhopur,3,6,3-6 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Rajasthan,Sikar,3,6,3-6 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Rajasthan,Sirohi,3,6,3-6 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Tamil Nadu,Madurai,3,6,3-6 h,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Tamil Nadu,Nagapattinam,3,6,3-6 h,0.0,2.8435037637077984,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Tamil Nadu,Namakkal,3,6,3-6 h,0.0,3.0,0.0,0.0,NO ALERT,NO ALERT,20260716,18
Tamil Nadu,Nilgiris,3,6,3-6 h,0.03125,3.0,0.09375,0.0,NO ALERT,NO ALERT,20260716,18
